DOM,CDOM,SettledMonth,SettledYear,SettledMonthYear,MortgageRate,SettledDay,OriginalPrice,List Price,SoldPrice,Financing,SaleType,TaxAnnualTotal,AcresTotal,HOA,HOAFeeNormalized,YearBuilt,Age,SqFt,Bedrooms,BathsFull,BathsHalf,BathsHalfConverted,Baths,Basement,GarageSpaces,Fireplace,central air,Waterfront,New Construction,AboveGradeSqFt,BelowGradeSqFt
6,6,1,2023,12023,6.48,17,155000,154999,155000,2,1,1594,0,0,0,1991,34,900,2,2,0,0,2,0,0,0,1,0,0,900,0
9,9,1,2023,12023,6.48,10,209900,209900,212900,2,1,2156,0.19,0,0,1950,75,954,3,1,0,0,1,0,1,0,1,0,0,954,0
16,16,1,2023,12023,6.48,18,443000,443000,435000,3,1,4618,0.24,1,200,2000,25,3314,4,3,1,0.5,3.5,1,2,0,1,0,0,2096,1218
17,17,12,2022,122022,6.49,14,70000,70000,133100,1,2,2182,0.23,0,0,1952,73,1125,3,1,0,0,1,1,0,0,1,0,0,1125,0
13,13,1,2023,12023,6.48,5,380000,380000,390000,3,1,2940,0.06,1,960,2007,18,2547,4,3,1,0.5,3.5,1,2,1,1,0,0,1922,625
10,10,1,2023,12023,6.48,19,599500,599500,605000,3,1,7102,0.59,1,0,2005,20,4493,5,4,1,0.5,4.5,1,2,1,1,0,0,4493,0
33,33,1,2023,12023,6.48,25,360000,350000,325000,3,1,3251,0.37,0,0,1949,76,1649,3,2,1,0.5,2.5,1,2,1,1,0,0,1649,0
98,98,3,2023,32023,6.65,22,424900,389900,350000,2,1,3607,0.22,0,0,1960,65,1692,4,1,1,0.5,1.5,1,0,1,1,0,0,1692,0
3,4,12,2022,122022,6.49,6,340000,340000,351850,2,1,3898,0.35,0,0,1986,39,2089,3,2,0,0,2,1,2,1,1,0,0,1194,895
4,17,12,2022,122022,6.49,16,259900,259900,260000,2,1,2234,0.08,1,960,2007,18,1720,2,2,1,0.5,2.5,1,0,0,1,0,0,1320,400
46,47,1,2023,12023,6.48,23,359900,339999,330000,2,1,3806,0.35,0,0,1992,33,2491,3,2,0,0,2,1,2,0,1,0,0,1800,691
5,5,12,2022,122022,6.49,12,130000,130000,143000,5,1,1327,0.12,0,0,1941,84,672,2,1,0,0,1,0,0,0,1,0,0,672,0
0,0,12,2022,122022,6.49,15,315000,315000,315000,3,1,2703,0.04,1,960,2014,11,1970,3,2,2,1,3,1,1,0,1,0,0,1520,450
5,5,12,2022,122022,6.49,9,299900,299900,302000,4,1,2287,0.16,0,0,1999,26,2339,3,3,0,0,3,1,0,1,1,0,0,1539,800
13,13,1,2023,12023,6.48,16,155900,155900,157000,2,1,1360,0.1,0,0,1941,84,816,3,1,0,0,1,0,0,0,1,0,0,816,0
14,14,12,2022,122022,6.49,30,420533,420533,411000,2,1,4661,0.48,0,0,1956,69,2742,4,2,0,0,2,1,2,0,1,0,0,1742,1000
23,23,12,2022,122022,6.49,30,349999,349999,350000,3,1,3052,0.06,1,1020,2012,13,2665,3,2,1,0.5,2.5,0,2,0,1,0,0,2040,625
15,15,3,2023,32023,6.65,7,299000,145000,142000,1,2,2194.69,0.27,0,0,1963,62,1498,4,1,1,0.5,1.5,1,0,0,1,0,0,1498,0
15,15,3,2023,32023,6.65,9,150000,50000,57000,1,2,1765,0.48,0,0,1993,32,1792,3,2,0,0,2,0,0,0,1,0,0,1792,0
5,5,12,2022,122022,6.49,12,200000,200000,200000,2,1,2310,0.27,0,0,1955,70,1114,2,2,0,0,2,1,0,0,1,0,0,1114,0
36,36,1,2023,12023,6.48,18,499999,499999,490000,4,1,5669,0.37,0,0,2006,19,3080,4,3,1,0.5,3.5,1,2,1,1,0,0,2240,840
70,70,2,2023,22023,6.09,17,395000,379500,379000,2,1,2897,0.22,0,0,1955,70,1618,4,3,0,0,3,1,0,0,1,0,0,1618,0
2,2,11,2022,112022,7.08,10,409900,409900,410000,2,1,2835,2.63,0,0,1973,52,1696,3,1,1,0.5,1.5,1,2,1,1,0,0,1696,0
3,3,11,2022,112022,7.08,17,300000,300000,300000,2,1,2996,0.25,0,0,1917,108,1647,3,2,0,0,2,1,2,1,1,0,0,1477,170
5,5,11,2022,112022,7.08,17,185000,185000,175000,2,1,2765,0,1,504,1995,30,1397,3,2,0,0,2,1,0,0,0,0,0,1397,0
12,12,11,2022,112022,7.08,17,154900,154900,187000,1,2,2413,1.42,0,0,1900,125,1462,2,2,0,0,2,1,0,0,1,0,0,1462,0
4,4,11,2022,112022,7.08,7,399999,410000,410000,4,1,4790,1.47,0,0,1999,26,2588,4,3,0,0,3,1,2,1,1,0,0,2588,0
15,15,12,2022,122022,6.49,2,319900,309900,326000,2,1,3018,0.29,0,0,1960,65,1630,4,1,1,0.5,1.5,1,1,0,1,0,0,1630,0
69,69,1,2023,12023,6.48,20,190000,235000,235000,2,1,2894,0.63,0,0,1921,104,1440,4,2,0,0,2,1,0,1,1,0,0,1440,0
7,7,12,2022,122022,6.49,2,174900,174900,180000,2,1,2444,0.2,0,0,1955,70,1362,3,1,0,0,1,1,0,0,1,0,0,962,400
18,18,11,2022,112022,7.08,30,285000,285000,280000,2,1,2796,0.09,1,508.2,2008,17,1620,4,3,0,0,3,0,0,1,1,0,0,1620,0
4,4,11,2022,112022,7.08,28,244900,244900,235000,2,1,2640,0.22,0,0,1955,70,1114,3,1,1,0.5,1.5,1,2,0,1,0,0,1114,0
2,2,11,2022,112022,7.08,15,404900,404900,407500,2,1,4045,0.34,0,0,1986,39,2263,3,2,1,0.5,2.5,1,2,1,1,0,0,1806,457
69,69,1,2023,12023,6.48,20,250000,229000,225000,2,1,1859,0.23,0,0,1960,65,980,3,2,0,0,2,1,0,0,1,0,0,980,0
8,8,10,2022,102022,7.08,31,129333,129333,135000,1,1,1246,0.13,0,0,1950,75,720,2,1,0,0,1,0,0,0,0,0,0,720,0
25,25,11,2022,112022,7.08,22,100000,100000,221100,1,2,3156,0.18,0,0,1983,42,1800,4,2,0,0,2,1,0,0,1,0,0,1020,780
45,45,1,2023,12023,6.48,6,299999,280000,280000,2,1,2788,0.21,0,0,1960,65,1524,3,1,0,0,1,1,0,0,1,0,0,1124,400
60,91,1,2023,12023,6.48,18,270000,265000,265000,4,1,2437,0.15,0,0,1952,73,1344,3,2,0,0,2,0,0,0,1,0,0,1344,0
11,11,11,2022,112022,7.08,17,598700,598700,598700,2,1,4978,0.21,1,864,2020,5,4191,4,2,1,0.5,2.5,1,2,1,1,0,0,3096,1095
5,5,11,2022,112022,7.08,8,314900,314900,325000,2,1,2303,0.7,0,0,1900,125,1768,3,1,1,0.5,1.5,0,2,1,1,0,0,1768,0
76,76,1,2023,12023,6.48,12,395000,379990,360000,2,1,2782,0.1,1,960,2007,18,2186,3,2,1,0.5,2.5,1,2,0,1,0,0,2186,0
10,10,11,2022,112022,7.08,18,400000,410000,406000,2,1,2785,0.63,0,0,1967,58,1850,4,2,0,0,2,1,1,0,1,0,0,1850,0
4,4,11,2022,112022,7.08,17,239900,239900,235000,3,1,3251,0.36,0,0,1987,38,2000,3,1,1,0.5,1.5,1,0,0,1,0,0,1520,480
22,22,11,2022,112022,7.08,18,529900,499900,505900,2,1,6400,0.51,0,0,2020,5,2948,5,2,1,0.5,2.5,1,2,1,1,0,0,2948,0
15,15,11,2022,112022,7.08,9,189900,179900,179900,2,1,1439,1.38,0,0,1945,80,792,2,1,0,0,1,0,0,0,1,0,0,792,0
7,7,11,2022,112022,7.08,1,214900,214900,221000,3,1,1986,0.15,0,0,1952,73,875,3,1,0,0,1,1,2,0,1,0,0,875,0
23,23,12,2022,122022,6.49,7,325000,315000,309500,2,1,2492,0.04,1,960,2010,15,1892,4,3,1,0.5,3.5,1,2,0,1,0,0,1592,300
41,41,12,2022,122022,6.49,16,414900,405000,400000,2,1,2861,0.17,1,204,2003,22,1792,4,2,1,0.5,2.5,1,2,1,1,0,0,1792,0
41,41,12,2022,122022,6.49,28,445000,439999,435000,2,1,3839,0.15,1,380,2005,20,3959,4,2,1,0.5,2.5,1,2,1,1,0,0,3174,785
5,5,11,2022,112022,7.08,11,550000,550000,566000,4,1,6418,0.31,1,720,2021,4,3581,4,3,1,0.5,3.5,1,2,0,1,0,0,2634,947
6,6,11,2022,112022,7.08,22,325000,325000,330000,2,1,3392,0.26,0,0,1956,69,2416,3,2,1,0.5,2.5,1,0,1,1,0,0,1816,600
21,21,12,2022,122022,6.49,29,529000,499900,510000,4,1,6333,0.19,1,204,2013,12,3489,4,2,2,1,3,1,2,0,1,0,0,2864,625
25,25,11,2022,112022,7.08,15,235000,235000,230000,2,1,2375,0.2,0,0,1962,63,1268,3,1,0,0,1,0,0,0,1,0,0,1268,0
23,23,11,2022,112022,7.08,30,305000,289900,280000,2,1,2635,0.04,1,1020,2011,14,2040,3,3,1,0.5,3.5,1,2,0,1,0,0,1640,400
5,5,10,2022,102022,7.08,28,519900,519900,541000,4,1,4267,0.18,1,888,2020,5,3258,4,3,1,0.5,3.5,1,2,0,1,0,0,2401,857
11,11,11,2022,112022,7.08,4,315000,305000,290000,2,1,3256,0.19,0,0,1981,44,1572,3,2,0,0,2,1,0,1,1,0,0,1572,0
25,25,1,2023,12023,6.48,6,224900,219900,195000,2,1,2042,0.23,0,0,1950,75,1152,3,1,1,0.5,1.5,0,1,0,0,0,0,1152,0
22,22,10,2022,102022,7.08,31,230000,214777,198000,3,1,2068,0.06,1,240,1998,27,1120,4,1,1,0.5,1.5,1,0,0,1,0,0,1120,0
11,11,11,2022,112022,7.08,1,349000,349000,353900,3,1,2302,0.7,0,0,1900,125,1782,3,1,1,0.5,1.5,1,0,0,1,0,0,1782,0
11,11,10,2022,102022,7.08,28,275000,275000,275000,2,1,2195,0.17,0,0,1990,35,1332,3,2,1,0.5,2.5,1,0,0,1,0,0,1332,0
6,6,10,2022,102022,7.08,6,140000,140000,156500,1,1,3035,0.26,0,0,1958,67,1494,4,2,0,0,2,1,0,1,0,0,0,1494,0
29,29,11,2022,112022,7.08,4,349000,342900,345500,4,1,2545,0.05,1,936,2020,5,1676,3,2,2,1,3,1,1,0,1,0,0,1336,340
41,41,11,2022,112022,7.08,9,225000,200000,190000,1,1,2585,0.35,0,0,1920,105,2169,3,2,0,0,2,1,0,1,0,0,0,2169,0
13,13,10,2022,102022,7.08,28,385000,385000,405000,4,1,3726,0.44,0,0,1964,61,2584,4,3,0,0,3,1,1,0,1,0,0,1542,1042
0,0,4,2022,42022,5.1,5,620000,620000,600000,2,1,5505,0.57,0,0,1990,35,5349,5,3,1,0.5,3.5,1,2,1,1,0,0,3461,1888
14,14,10,2022,102022,7.08,27,300000,290000,290000,5,1,2794,0.19,0,0,1952,73,1340,3,2,0,0,2,0,0,0,1,0,0,1340,0
6,6,9,2022,92022,6.7,30,245000,245000,252000,3,1,2626,0.06,1,516,2008,17,2168,4,2,1,0.5,2.5,1,0,1,1,0,0,1618,550
3,3,10,2022,102022,7.08,28,345000,345000,360000,2,1,2879,0.05,1,960,2019,6,2160,4,3,1,0.5,3.5,0,1,0,1,0,0,2160,0
30,30,10,2022,102022,7.08,18,139900,139900,130000,2,2,1839,0.09,1,0,1964,61,1080,3,1,0,0,1,0,0,0,1,0,0,1080,0
4,4,9,2022,92022,6.7,19,277000,277000,267000,2,1,0,0.06,1,516,2008,17,2000,3,2,1,0.5,2.5,0,0,0,1,0,0,2000,0
2,2,9,2022,92022,6.7,28,168000,173000,173000,2,1,2136,0.06,1,240,2005,20,1120,3,1,1,0.5,1.5,1,0,0,1,0,0,1120,0
14,14,10,2022,102022,7.08,31,284900,290000,290000,4,1,2521,0,1,2100,2004,21,2720,3,2,1,0.5,2.5,0,2,0,1,0,0,2720,0
4,4,9,2022,92022,6.7,30,384900,399000,397900,2,1,3012,0.06,1,1020,2007,18,3426,3,3,1,0.5,3.5,1,2,1,1,0,0,3426,0
90,90,10,2023,102023,7.49,6,229000,219000,219000,2,1,1673,0.16,0,0,1952,73,702,3,1,0,0,1,0,0,0,0,0,0,702,0
36,36,10,2022,102022,7.08,31,524000,499900,510000,2,1,4228,1.39,0,0,1956,69,3511,4,2,1,0.5,2.5,1,2,1,1,0,0,3511,0
24,24,10,2022,102022,7.08,28,162500,162500,162500,2,1,1475,0.16,0,0,1950,75,702,2,1,0,0,1,1,0,0,1,0,0,702,0
6,6,10,2022,102022,7.08,4,559900,559900,568000,2,1,638,0.16,1,888,2021,4,3401,4,4,1,0.5,4.5,1,2,0,1,0,0,2401,1000
2,2,9,2022,92022,6.7,30,499000,499000,499000,4,1,3478,0.22,1,200,2003,22,2776,4,2,1,0.5,2.5,1,2,1,1,0,0,2336,440
57,57,11,2022,112022,7.08,29,299990,280990,282300,2,1,2534,0.21,0,0,1953,72,1685,3,1,1,0.5,1.5,1,0,0,1,0,0,1125,560
67,67,12,2022,122022,6.49,1,269900,249900,249900,2,1,1984,0.04,1,1020,2006,19,1560,3,3,1,0.5,3.5,1,0,0,1,0,0,1160,400
3,3,9,2022,92022,6.7,29,299000,310000,305000,2,1,2259,0.04,1,680,2004,21,2100,3,2,1,0.5,2.5,1,0,0,1,0,0,1600,500
17,39,9,2022,92022,6.7,30,255000,265000,265000,4,1,2679,0.21,0,0,1955,70,1436,3,2,0,0,2,1,0,0,1,0,0,1036,400
6,6,9,2022,92022,6.7,27,37500,37500,37500,2,1,1,0.25,0,0,1992,33,1000,2,2,0,0,2,0,0,0,1,0,0,1000,0
17,17,10,2022,102022,7.08,11,345000,339900,340000,2,1,2850,0.04,1,873.6,2020,5,2106,3,2,2,1,3,0,0,0,1,0,0,1536,570
3,3,9,2022,92022,6.7,12,340000,340000,342600,2,1,2895,0.08,1,873.6,2020,5,2012,3,2,2,1,3,0,1,0,1,0,0,1552,460
40,40,11,2022,112022,7.08,14,449900,424900,410000,2,1,3450,2,0,0,1975,50,1519,4,2,0,0,2,1,0,0,1,0,0,1519,0
5,5,9,2022,92022,6.7,23,365000,365000,365000,2,1,2853.36,0.1,1,1032,2010,15,2186,3,3,1,0.5,3.5,1,2,1,1,0,0,2186,0
58,58,1,2023,12023,6.48,6,360000,340000,342000,2,1,3638,0.43,0,0,1955,70,2190,3,2,0,0,2,1,0,1,1,0,0,2190,0
6,6,9,2022,92022,6.7,9,282900,282900,282900,2,1,2111.5,0.04,1,1020,2009,16,1760,3,2,1,0.5,2.5,1,0,0,1,0,0,1360,400
6,6,9,2022,92022,6.7,6,309900,309900,317000,2,1,2641,0.82,0,0,1964,61,1834,3,1,1,0.5,1.5,1,1,1,1,0,0,1134,700
4,4,9,2022,92022,6.7,30,400000,400000,420000,3,1,4869,0.5,0,0,1994,31,2174,4,2,1,0.5,2.5,1,2,1,1,0,0,2174,0
4,4,9,2022,92022,6.7,30,220000,220000,210000,3,1,2138,0.16,0,0,1953,72,1227,2,1,0,0,1,1,0,0,1,0,0,702,525
15,15,9,2022,92022,6.7,23,340000,315000,315000,3,1,1896,0.12,0,0,1951,74,1910,5,3,0,0,3,1,0,0,1,0,0,1208,702
31,31,10,2022,102022,7.08,24,335000,324900,332000,2,1,3435,0.13,0,0,1985,40,1890,5,2,0,0,2,1,0,1,0,0,0,1080,810
1,1,1,2023,12023,6.48,6,100000,100000,95000,1,2,1485,0.14,0,0,1941,84,840,3,1,0,0,1,0,0,0,1,0,0,840,0
0,0,8,2022,82022,5.22,2,220000,220000,223000,3,1,2214,0.06,1,680,2003,22,1904,3,1,1,0.5,1.5,1,0,0,1,0,0,1464,440
39,39,10,2022,102022,7.08,12,65000,65000,52000,5,1,0,0,0,0,1989,36,1200,3,2,0,0,2,0,0,1,1,0,0,1200,0
14,14,9,2022,92022,6.7,16,375000,375000,365000,2,1,2895,5.23,0,0,1980,45,1386,2,1,0,0,1,0,4,0,1,0,0,1386,0
22,22,9,2022,92022,6.7,22,650000,575000,570000,4,1,4953,0.18,1,876,2015,10,3965,5,4,1,0.5,4.5,1,0,0,1,0,0,2920,1045
42,42,11,2022,112022,7.08,2,299990,269900,269900,2,1,2996,0.22,0,0,1950,75,1728,5,2,0,0,2,1,1,1,1,0,0,1728,0
4,4,9,2022,92022,6.7,7,539900,545500,545500,2,1,4674,0.18,1,876,2020,5,3080,5,3,1,0.5,3.5,1,2,0,1,0,0,3080,0
1,1,7,2022,72022,5.51,27,200000,200000,200000,2,1,2298,0.16,0,0,1953,72,702,3,2,0,0,2,0,0,0,1,0,0,702,0
3,3,8,2022,82022,5.22,31,210000,215000,215000,2,1,2330,0.21,0,0,1955,70,864,3,1,0,0,1,1,0,0,1,0,0,864,0
4,4,8,2022,82022,5.22,31,229999,229999,230000,2,1,2422,0.28,0,0,1961,64,1371,2,1,0,0,1,1,0,0,1,0,0,1371,0
63,63,10,2022,102022,7.08,28,394990,394990,395000,2,1,2599,0.62,0,0,1974,51,1242,4,2,0,0,2,1,2,0,1,0,0,1242,0
22,22,9,2022,92022,6.7,23,525000,525000,515000,3,1,5919,0.34,1,384,2004,21,4188,5,3,1,0.5,3.5,1,2,1,1,0,0,3434,754
17,17,10,2022,102022,7.08,28,219900,189500,189500,5,1,2093,0.14,0,0,1953,72,702,2,1,0,0,1,1,0,0,1,0,0,702,0
5,5,9,2022,92022,6.7,15,293000,293000,306000,3,1,2427,0.06,1,680,2001,24,2176,3,2,1,0.5,2.5,1,0,1,1,0,0,1756,420
6,6,9,2022,92022,6.7,8,149500,149500,138000,2,1,942,0.16,0,0,1941,84,672,2,1,0,0,1,0,0,0,0,0,0,672,0
5,5,9,2022,92022,6.7,9,150000,150000,150000,4,1,1691,0.13,0,0,1986,39,1080,3,1,1,0.5,1.5,0,0,0,1,0,0,1080,0
3,3,9,2022,92022,6.7,7,315000,315000,318000,2,1,2635,0.04,1,1020,2011,14,2040,3,3,1,0.5,3.5,1,2,0,1,0,0,1640,400
4,4,8,2022,82022,5.22,15,234900,234900,230000,2,1,2234,0.32,0,0,1940,85,1042,3,1,0,0,1,0,0,0,1,0,0,1042,0
78,78,11,2022,112022,7.08,14,485000,460000,460000,2,1,3482,0.17,1,380,2005,20,3720,5,3,1,0.5,3.5,1,2,1,1,0,0,2720,1000
2,2,8,2022,82022,5.22,11,175000,175000,175000,1,1,1553,0.13,0,0,1941,84,924,3,2,0,0,2,0,0,1,1,0,0,924,0
4,4,8,2022,82022,5.22,10,370000,370000,380000,2,1,3383,0.1,1,960,2014,11,2785,3,2,1,0.5,2.5,1,2,0,1,0,0,2160,625
9,9,8,2022,82022,5.22,29,400000,400000,385000,4,1,2994,0.84,0,0,1968,57,2202,4,3,0,0,3,1,1,1,1,0,0,1602,600
4,4,8,2022,82022,5.22,17,175000,175000,175000,3,1,1845,0.11,0,0,1971,54,880,3,1,0,0,1,0,0,0,1,0,0,880,0
2,2,8,2022,82022,5.22,19,314900,314900,335000,4,1,2507,0,0,0,2004,21,2070,3,3,1,0.5,3.5,1,2,1,1,0,0,2070,0
72,72,10,2022,102022,7.08,11,178500,140000,115000,1,1,1380,0.11,0,0,1941,84,840,3,1,0,0,1,0,0,0,1,0,0,840,0
74,74,10,2022,102022,7.08,11,178500,140000,115000,1,1,1380,0.11,0,0,1941,84,840,3,1,0,0,1,0,0,0,1,0,0,840,0
5,5,8,2022,82022,5.22,24,230000,230000,226000,3,1,2393,0.2,0,0,1917,108,1140,3,2,0,0,2,1,1,0,1,0,0,1140,0
4,4,9,2022,92022,6.7,2,534322,534322,575000,3,1,4334,0.21,1,876,2019,6,3620,4,3,1,0.5,3.5,1,2,0,1,0,0,2724,896
13,13,8,2022,82022,5.22,26,329900,329900,325000,2,1,2238,1.61,0,0,1945,80,1645,3,1,0,0,1,0,0,1,1,0,0,1645,0
4,4,8,2022,82022,5.22,31,310000,310000,337000,2,1,3933,0.35,0,0,1997,28,1662,3,2,1,0.5,2.5,1,2,0,1,0,0,1270,392
3,3,7,2022,72022,5.51,29,249000,249000,239900,1,1,2805,0.06,1,516,1996,29,1835,3,1,2,1,2,1,0,0,1,0,0,1360,475
5,5,8,2022,82022,5.22,15,300000,300000,380000,2,1,3709,0.44,0,0,1953,72,1501,3,2,0,0,2,1,2,1,1,0,0,1501,0
16,16,8,2022,82022,5.22,24,339900,329900,337500,4,1,2665,0.05,1,1020,2014,11,1970,3,2,2,1,3,1,1,1,1,0,0,1520,450
10,10,9,2022,92022,6.7,16,380000,380000,385000,3,1,3060,0.06,1,1020,2009,16,2522,3,3,1,0.5,3.5,1,2,1,1,0,0,1922,600
35,35,9,2022,92022,6.7,8,399000,395000,405000,4,1,3378,0.1,1,873.6,2012,13,2524,3,3,1,0.5,3.5,1,2,1,1,0,0,1924,600
32,32,8,2022,82022,5.22,29,345000,334900,340000,2,1,2494.46,1.74,0,0,1955,70,1092,3,1,0,0,1,1,1,1,1,0,0,1092,0
43,43,8,2022,82022,5.22,31,289900,289900,285000,2,1,2523,0.23,0,0,1955,70,1338,3,2,0,0,2,1,0,0,1,0,0,1138,200
4,4,7,2022,72022,5.51,28,265000,265000,275000,3,1,2978,0.21,0,0,1979,46,1632,4,2,0,0,2,0,0,0,1,0,0,1632,0
17,17,8,2022,82022,5.22,26,275000,273999,280000,3,1,2370,0.06,1,564,1998,27,1160,4,2,1,0.5,2.5,1,0,0,1,0,0,1160,0
5,5,7,2022,72022,5.51,29,349999,349999,345000,3,1,2913,0.05,1,873.6,2019,6,2200,3,2,2,1,3,1,1,0,1,0,0,1600,600
47,47,8,2022,82022,5.22,26,159900,129000,80000,1,1,1426,0.56,0,0,1930,95,616,1,1,0,0,1,0,0,0,0,0,0,616,0
15,15,8,2022,82022,5.22,5,275000,269900,282000,2,1,2247,0.04,1,660,2001,24,1980,3,2,1,0.5,2.5,1,0,0,1,0,0,1480,500
1,1,8,2022,82022,5.22,1,140000,140000,140000,3,1,1936,0.16,0,0,1930,95,1186,3,1,1,0.5,1.5,0,0,0,0,0,0,1186,0
8,8,7,2022,72022,5.51,8,379000,379000,379000,1,1,4218,0.14,1,0,2001,24,1936,4,3,1,0.5,3.5,1,1,0,1,0,0,1936,0
8,8,7,2022,72022,5.51,26,200000,200000,204000,3,1,2119,0.21,0,0,1952,73,960,3,1,1,0.5,1.5,0,0,0,1,0,0,960,0
27,59,8,2022,82022,5.22,15,250000,250000,245000,4,1,2377,0.14,0,0,1950,75,936,2,1,2,1,2,1,0,1,1,0,0,936,0
3,3,7,2022,72022,5.51,14,465000,465000,465000,4,1,3969,0.32,1,385,2005,20,4188,4,2,1,0.5,2.5,1,2,1,1,0,0,3188,1000
13,13,8,2022,82022,5.22,5,325000,325000,330000,2,1,2736,0.16,0,0,2003,22,1716,3,2,1,0.5,2.5,1,0,0,1,0,0,1716,0
7,7,7,2022,72022,5.51,14,320000,320000,325000,3,1,2503,0.04,1,1020,2008,17,2060,3,2,1,0.5,2.5,1,2,0,1,0,0,1560,500
7,7,8,2022,82022,5.22,12,324900,324900,326000,2,1,2558,0.46,0,0,1964,61,1794,4,2,1,0.5,2.5,1,1,0,1,0,0,1794,0
4,4,6,2022,62022,5.7,29,210000,190000,190000,1,1,1523,0.57,0,0,1961,64,896,2,2,0,0,2,1,2,0,1,0,0,896,0
4,4,8,2022,82022,5.22,12,209900,209900,220000,2,1,0,0.05,0,0,1974,51,1690,3,1,2,1,2,1,0,0,1,0,0,1240,450
4,4,7,2022,72022,5.51,20,275000,275000,275000,2,1,3023,0.08,1,504,1996,29,1876,3,2,1,0.5,2.5,1,0,1,1,0,0,1376,500
3,3,8,2022,82022,5.22,9,525000,525000,545000,3,1,4158,0.19,1,876,2020,5,3726,4,3,1,0.5,3.5,1,2,0,1,0,0,2584,1142
14,14,8,2022,82022,5.22,15,574900,574900,583000,3,1,4306,0.19,1,864,2019,6,3439,5,3,1,0.5,3.5,1,2,0,1,0,0,2584,855
3,3,7,2022,72022,5.51,1,199000,210000,210000,2,1,1527,0,1,980,2008,17,1500,2,2,0,0,2,0,0,0,1,0,0,1500,0
7,7,7,2022,72022,5.51,18,174900,174900,175000,3,1,1466,0.15,0,0,1950,75,702,2,1,0,0,1,0,0,0,1,0,0,702,0
1,1,6,2022,62022,5.7,29,425000,425000,425000,3,1,3097,0.93,0,0,1972,53,1732,4,3,0,0,3,1,1,0,1,0,0,1332,400
10,10,7,2022,72022,5.51,29,450000,435000,450000,2,1,3670,0.1,1,864,2020,5,2612,4,4,1,0.5,4.5,1,1,1,1,0,0,1812,800
2,2,7,2022,72022,5.51,13,199900,199900,212000,4,1,1831,0.16,0,0,1993,32,864,3,1,0,0,1,0,0,0,1,0,0,864,0
55,55,8,2022,82022,5.22,24,365000,344900,310000,2,1,2300,3.9,0,0,1946,79,1284,3,1,0,0,1,1,0,1,1,0,0,1284,0
3,3,7,2022,72022,5.51,5,324999,324999,351000,3,1,3861,0.28,0,0,1960,65,2016,3,2,1,0.5,2.5,1,1,1,1,0,0,1416,600
11,11,6,2022,62022,5.7,21,190000,190000,180000,1,1,2465,0.06,1,516,2008,17,2000,3,2,1,0.5,2.5,0,0,0,1,0,0,2000,0
6,6,6,2022,62022,5.7,30,329500,329500,339500,2,1,3919,0.35,0,0,1993,32,1918,3,2,0,0,2,1,0,0,1,0,0,1218,700
109,109,12,2022,122022,6.49,29,394990,394990,405533,2,1,5000,0.51,0,0,2022,3,1440,3,2,1,0.5,2.5,1,2,0,1,0,1,1440,0
5,5,7,2022,72022,5.51,13,293000,293000,288000,2,1,2421,0.06,1,679.92,2003,22,2300,3,2,0,0,2,1,0,0,1,0,0,1760,540
4,4,6,2022,62022,5.7,28,459000,459000,480000,1,1,4990,0.34,0,0,2006,19,3733,4,3,1,0.5,3.5,1,1,0,1,0,0,1933,1800
11,11,7,2022,72022,5.51,8,415000,399900,405000,2,1,3294,0.44,0,0,1967,58,2501,4,1,1,0.5,1.5,1,4,1,1,0,0,1801,700
4,4,6,2022,62022,5.7,15,400000,400000,440000,2,1,5215,0.45,0,0,1975,50,4428,4,5,0,0,5,1,2,1,1,0,0,2928,1500
4,4,6,2022,62022,5.7,24,175000,175000,190000,3,1,1837,0.18,0,0,1961,64,816,2,1,0,0,1,0,0,0,1,0,0,816,0
3,3,7,2022,72022,5.51,13,369900,369900,400000,4,1,4635,0.42,0,0,1900,125,1940,3,2,1,0.5,2.5,1,2,0,1,0,0,1940,0
5,5,6,2022,62022,5.7,23,365000,365000,374000,3,1,3148,0.1,1,1020,2014,11,2425,3,2,1,0.5,2.5,1,2,0,1,0,0,1920,505
2,2,6,2022,62022,5.7,30,289000,289000,277000,2,1,2540,0.09,1,516,2008,17,2289,3,2,1,0.5,2.5,0,0,1,1,0,0,2289,0
6,6,7,2022,72022,5.51,8,540000,540000,580000,4,1,4608,0.2,1,864,2020,5,2990,5,3,1,0.5,3.5,1,2,0,1,0,0,2990,0
5,5,7,2022,72022,5.51,1,375000,375000,395000,2,1,3313,0.1,1,873.6,2012,13,2518,3,3,1,0.5,3.5,1,2,1,1,0,0,1918,600
8,8,7,2022,72022,5.51,8,259900,259900,265000,3,1,2585,0.13,0,0,1950,75,2068,3,3,0,0,3,1,0,1,1,0,0,1214,854
32,32,7,2022,72022,5.51,22,344500,319900,317000,4,1,2856,0.2,0,0,1959,66,1539,3,2,0,0,2,1,1,1,1,0,0,1139,400
24,24,8,2022,82022,5.22,4,295000,279900,280000,2,1,2680,0.06,1,564,1998,27,2218,3,3,1,0.5,3.5,1,0,0,1,0,0,1412,806
28,28,7,2022,72022,5.51,26,300000,300000,300000,3,1,2183,0.15,0,0,1988,37,1480,3,3,0,0,3,1,0,1,1,0,0,960,520
7,7,6,2022,62022,5.7,22,240000,260000,260000,1,1,3261,0.16,0,0,1985,40,1878,3,1,0,0,1,1,0,0,1,0,0,1080,798
117,117,11,2022,112022,7.08,25,179900,160000,155000,3,1,1416,0.12,0,0,1961,64,702,2,1,0,0,1,0,0,0,0,0,0,702,0
